"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",TIME,""Value"",""Flag Codes"""
"ZAF,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2013"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2014"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_MEN"",""PC"",""A"",""2015"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"ZAF,""GRADRATE"",""UPPSRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",18.235,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",28.776,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",34.996,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",41.806,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",41.226,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",44.465,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",22.086,"
"AUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",18.821,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",15.364,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",24.899,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",31.081,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",36.743,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",36.216,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",39.681,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",21.086,"
"AUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",19.152,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",21.128,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",32.684,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",38.937,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",46.905,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",46.273,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",49.296,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",23.104,"
"AUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",18.489,"
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",9.738,"
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",10.93,"
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",11.174,"
"AUT,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",10.2,"
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",5.122,"
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",5.645,"
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",5.64,"
"AUT,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",4.977,"
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",14.456,"
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",16.322,"
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",16.84,"
"AUT,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",15.614,"
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",6.549,"
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",7.007,"
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",7.012,"
"BEL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",7.054,"
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",6.109,"
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",6.645,"
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",6.785,"
"BEL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",6.807,"
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",6.989,"
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",7.36,"
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",7.228,"
"BEL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",7.296,"
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"CAN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"CZE,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",25.169,"
"CZE,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",29.537,"
"CZE,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",34.605,"
"CZE,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",30.171,"
"CZE,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",18.657,"
"CZE,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",20.966,"
"CZE,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",26.428,"
"CZE,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",23.655,"
"CZE,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",31.996,"
"CZE,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",38.525,"
"CZE,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",43.163,"
"CZE,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",36.978,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",1.228,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",0.852,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",1.211,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",1.332,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",0.873,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",0.876,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",0.63,"
"DNK,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",0.462,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",1.027,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",0.794,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",1.133,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",1.228,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",0.675,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",0.472,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",0.308,"
"DNK,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",0.448,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",1.433,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",0.913,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",1.29,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",1.439,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",1.076,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",1.288,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",0.958,"
"DNK,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",0.476,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",6.231,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",7.411,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",6.839,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",7.594,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",7.759,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",7.687,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",7.811,"
"FIN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",8.954,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",5.825,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",7.15,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",6.274,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",6.972,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",6.436,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",6.648,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",6.767,"
"FIN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",7.568,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",6.637,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",7.666,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",7.397,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",8.213,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",9.1,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",8.74,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",8.874,"
"FIN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",10.363,"
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",0.297,"
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",0.188,"
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",0.41,"
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"FRA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",24.598,"
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",25.668,"
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",24.617,"
"DEU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",23.606,"
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",19.89,"
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",20.832,"
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",19.658,"
"DEU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",18.306,"
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",29.517,"
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",30.732,"
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",29.849,"
"DEU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",29.387,"
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",3.853,"
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",4.202,"
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",1.604,"
"GRC,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",5.3,"
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",3.156,"
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",3.227,"
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",1.458,"
"GRC,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",4.199,"
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",4.581,"
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",5.208,"
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",1.752,"
"GRC,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",6.419,"
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",20.942,"
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",17.872,"
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",20.05,"
"HUN,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",22.427,"
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",20.941,"
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",18.432,"
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",19.291,"
"HUN,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",20.628,"
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",20.885,"
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",17.249,"
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",20.824,"
"HUN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",24.296,"
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",12.396,"
"ISL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",10.892,"
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",15.376,"
"ISL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",12.783,"
"ISL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ISL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
